	lang	ref_caption	gen_caption
14228	ar	دل بييرو أثناء عرض للعبة فيفا 2004	رجل أعمال
14229	ar	البونتيا: قنطرة هوي الشهيرة التي بنيت على نهر الميز سنة 1294	مدينة
14230	ar	القومية بذرة استعمارية بالنسبة للقرضاوي	صورة قديمة لرجل يرتدي قميصاً أبيض
14231	ar	البائكة الشرقية	مسجد
14232	ar	فصل خليط غير متجانس من الحديد والكبريت، باستخدامالمغناطيس.	كيمياء
14233	ar	جنود في سلاح الجو اليمني في مظاهرة احتجاجية في شارع الستين في صنعاء للمطالبة بإقالة قائد القوة الجوية محمد صالح الأحمر	هيئة عسكرية
14234	ar	يعود تاريخ قصر الملكي في شاكي إلى 1762	تاريخ
14235	ar	خشف الأيل الأسمر الأوروبي	رأس رأس
14236	ar	بُيُوت ومنازل حرَّان القديمة. شهدت عصيانًا واسعًا على سيف الدولة الحمداني من قِبل أهلها أولًا ثُمَّ عاملُها هبة الله بن ناصر الدولة، ثُمَّ القائد الحمداني وغُلام سيف الدولة المدعو «نجا».	ثورة أهل الحران
14237	ar	بياسكي إتش-21	طائرة هليكوبتر
14238	ar	معركة چالديران بين العثمانيين والصفويين، جدارية من إحدى القصور في أصفهان.	عصر الدولة العثمانية
14239	ar	صندوق بطاقات هانافودا يرجع إلى سنة 1930	ثلاثة صناديق صغيرة على طاولة خشبية
14240	ar	الشهادتان على بوابة مدينة دسوق.	شهادتان
14241	ar	العماد، وهو سر دخول المرء في المسيحية.	ثقافة
14242	ar	An academic library in البصرة[1] depicted in the 13th century by Yahya ibn Vaseti (یحیی بن واسطی), found in the مقامات الحريري.	عصر الوسط
14243	ar	أتامان Krasnoschekov, 1761	بيكاسو
14244	ar	"""الثعلب والعنب"" قصة لإيسوب. عندما يفشل الثعلب في الوصول إلى العنب، يقنع نفسه أنه لا يريده."	رأس الثور
14245	ar	مبنى الركاب 3 بمطار القاهرة	منطقة الانتظار في مطار القاهرة الجوي
14246	ar	Reconstruction of تيمورلنك	ابن أمير روسي
14247	ar	بيض دجاجة ماروندي ذات لون بني غامق	نوع
14248	ar	"""إعدام يهودية مغربية بتهمة الردة""، لوحة للفريد دودنسك"	صورة لرجل يحمل رجلاً على ظهره
14249	ar	«شيرورغيا ماغنا» (1493)	كاتب ألماني
14250	ar	الفريق الفائز بالكأس المغاربية للأندية البطلة 1976	تاريخ النادي
14251	ar	جان أنطوان شابتال، مبتدع لفظ نتروجين	نيتروجين
14252	ar	صورة: ثلاثية ستافيلوت، موسان، بلجيكا، 1156-1158 ميلادي تقريبًا. 48 × 66 سم مع أجنحة مفتوحة، مكتبة مورغان، نيويورك.	أثاث رومانسي
14253	ar	كاسا دي نارينيو، هي موطن الرسمية ومكان العمل الرئيسي للرئيس كولومبيا.	عاصمة
14254	ar	وصف حصار لشبونة 1384	أزمة 1387-1385
14255	ar	موقع روماني في الرمثا	بعض الأثاث على الأرض في منطقة رمادية
14256	ar	مرأة مسلمة	نعم
14257	ar	يوجين فروز في هيلكريست	"لافتة على شكل حرف ""يوجين فروز"""
14258	ar	صورة فضائية تظهر موقع بحيرة إشكل من شمال شرق تونس	بحيرة إشكل
14259	ar	ماريس في عرض هاوس شو.	ماري أوليت
14260	ar	الإنبل (المنبر) المستخدم في الوعظ داخل الكنيسة.	كنيسة
14261	ar	من داخل غرفة بقسم الأطفال	مكتبة جنين
14262	ar	خيمة شتوية في إحدى ميخمات سهل البقاع	مخيمات اللاجئين
14263	ar	مقر برلمان أندلسيا في إشبيلية الذي كان بالسابق مستشفى de las Cinco Llagas	تاريخ أوروبا
14264	ar	مظاهرة ألمانية ضد معاهدة فرساي أمام مبنى الرايخستاغ	ألمانيا
14265	ar	الزوزنجي ملفوفة بالأوراق	الصين
14266	ar	زعيم الحزب السابق إسحاق هرتزوغ	حزب العمل الإسرائيلي
14267	ar	خريطة لأواخر أثينا العثمانية، مع جدار هاسيكي [الإنجليزية]	خريطة قديمة تظهر مدينة أثينا
14268	ar	ورقة شمام كوز العسل	نوع من النباتات التي تنمو في المناطق الريفية
14269	ar	جورج غوردون بايرون	كاتب بريطاني
14270	ar	ملعب 20 أوت 1955م بالجزائر	مدينة
14271	ar	أصبج تدخين الأفيون في الصين أمرا طبيعيا في القرن التاسع عشر	رجلان يجلسان على طاولة مع كوب من الشاي
14272	ar	محرك جنرال إلكتريك إف110 يظهر من خلال مخرج العادم إف-14دي	طائرة جنرال إلكتريك إف110
14273	ar	بونابرت ومساعدوه في مصر، رسمت عام 1863.	حملة فرنسية على مصر
14274	ar	فيليب الرابع	عصر النهضة
14275	ar	مذبحة براغا (مقاطعة وارسو الآن )، أبريل 1794	صورة قديمة من رجل على حصان يحمل سيف
14276	ar	البشير متى والملاك لرامبرانت	تاريخ
14277	ar	مسيرة فخر براغ للمثليين في عام 2014	حزب المثليين
14278	ar	كينيث كول	قميص
14279	ar	نصب تذكاري لأبطال الغيتو في وارسو	اتحاد عسكري يهودي
14280	ar	نموذج لمعبد أنغكور وات في قصر تايلندي	مبنى قديم
14281	ar	"خريطة نشرها الرئيس الأمريكي على تويتر لفلسطين المستقبلية تحت عنوان ""رؤية السلام"""	خريطة لإسرائيل
14282	ar	منزل القرابة المقدسة في الناصرة؛ بريشة لوكاس كراناس.	تاريخ
14283	ar	موت سقراط لوحة لجاك لوي دافيد (1787).	الفلسفة
14284	ar	Forest visions, 1995. Canvas, oil. 60х81.	مجموعة من الناس يجلسون حول بعضهم البعض في صورة طبيعية
14285	ar	قناع توت عنخ آمون الذهبي معروضاً في المتحف المصري في القاهرة.	صورة لشخص يحمل قبعة سوداء
14286	ar	نجم الجدي ومعه تابعاه	كوكبة
14287	ar	معبد خنوم بإسنا	عصر النهضة
14288	ar	نظرة عن كثب لمزيج المريميةالمنقوع في كيس الشاي.	شاي الأعشاب
14289	ar	:بلورة مفردة من الكرومالون Chromalaun KCr(SO4)2·12H2O ذات ثماني سطوح ( طول الضلع 5و2 سنتيمتر ).	مثلث
14290	ar	مقبرة الناصر الحق	صورة قريبة من مبنى قديم مع نافذة زرقاء
14291	ar	عثة آيو، أحد أبرز الكائنات التي تتبع أسلوب التشبّه	حشرة
14292	ar	شجرة أركان النادرة في ولاية مستغانم، الجزائر	حيوانات
14293	ar	غاسبار دي بورتولا	مجموعة عسكرية
14294	ar	ميل مي-8	طائرة هليكوبتر
14295	ar	المستشفى الجهوي الحبيب بوقطفة ببنزرت	صورة لبناء طبي كبير مع سيارات متوقفة على جانبه
14296	ar	منصة بحرية خليج المكسيك	موقع نفطي
14297	ar	واكو في كيه 7 طراز 1937، آخر طائرة من فئة واكو ثنائية السطح ذات القمرة، في متحف كندا للطيران والفضاء.	طائرة هليكوبتر
14298	ar	الكوكب نبتون.	نبتون، مجموعة الشمس، مجموعة الشمس
14299	ar	مدخل المدرسة الباشية بتونس	مدينة
14300	ar	المرحلة الأولى في الوحشة (اللوحة الأولى)	مرحلة الأولى
14301	ar	سباق 1500 متر بشتوتغارت 2007	مسافة
14302	ar	لاعبي فريق بثلهام ستييل	فريق كرة قدم
14303	ar	تفاحة من واحدة من بساتين فيشكيل التاريخيَّة	منطقة زراعية
14304	ar	اكتشف أبناء ساجارا حصانًا قربانيًا مفقودًا يرعى بالقرب من فاسيديفا (Vasudeva)، الذي تشكل على شكل كابيلا	منطقة رعوية
14305	ar	صورة بيازي مكتشف سيريس	صورة قديمة من رجل يرتدي قميصاً أسودًا
14306	ar	كاتدرائية آيا صوفيا في إسطنبول، تعد من أبرز الأمثلة على العمارة البيزنطية والمسيحية الشرقية، وهي اليوم متحف.	معبد
14307	ar	لوحة لشارع برنسز عام 1825م رسمها الفنان ألكسندر ناسميث	مدينة
14308	ar	إي يونغ إك, رئيس مكتب العملات في الإمبراطورية الكورية	صورة قديمة لرجل يرتدي ملابس عسكرية
14309	ar	لوحة Aeneas flees burning Troy فريدريك بوريك، 1598	عصر الباروك
14310	ar	منذ إفصاحه عن مثليته في عام 2006، عمل الأمير مانفيندرا سينغ غوهيل (في الصورة)، وريث ماهاراجا من راجبيبلا، على الحد من العدوى بفيروس نقص المناعة البشرية/الإيدز، والتشرد بين الشباب المثليين.	الهند
14311	ar	طفل يلعب على دبابة مهجورة خارج بنوم بنه ، كمبوديا في عام 1991	منطقة معالجة
