	lang	ref_caption	gen_caption
14438	hu	Páncélozott elit harci elefánt Sáh Sudzsa seregéből.	A kép címe: Sáh Sudzsa mogul herceg, szakaszcím: Örökösödési háború
14439	hu	Egy királyi piramisépítmény alaprajza (BegN17)	egy diagram egy fém csavarral, amelyet a csavarral kapcsolnak
14440	hu	Cerbère és környéke	A térkép a települések helyét mutatja.
14441	hu	Besztercebánya	A városok a városok, a városok, a városok, a városok, a városok, a
14442	hu	A dobrai uradalom Kenedics József 1785-ben készült térképén. A terület először a szentgotthárdi apátság birtoka volt, amit II. András vett át tőlük és adta földesúri kézbe.	A térkép a szlovén területeken, amelyeket a szlovén háborúk alatt a szlovén
14443	hu	Szanaa, a gyorsan terjedő főváros	A kép a város képe, amely egy hegyet és egy várost mutat.
14444	hu	A Ganz Műszer Művek rendezvényén 1969-ben	A férfi mikrofon mögött áll, és a mikrofon mögött áll.
14445	hu	A révkomáromi Lehár-szobor	A szobor a múzeumban van.
14446	hu	Oerlikon Skyguard	A kép a Svájci Légierő oldalán készült.
14447	hu	Báthori István egy 1576-os rézmetszeten	A lengyel királyi hivatal a lengyel királyi hivatal a lengyel királyi hivatal a l
14448	hu	Az erdődi vár (Károlyi-kastély) tornya	A kép 1487-ben készült.
14449	hu	Az Istenanya oltalma-templom	A kép a templomról készült.
14450	hu	Emléktábla a szentlőrinci vasútállomáson a Szentlőrinc–Sellye-vasútvonal átadásának 105. évfordulójára	A képen a Szentlőrinc vasútállomás táblája van.
14451	hu	Strauss árnyképe Hans Schließmann-tól	A kép a Johann Strauss műveinek listája.
14452	hu	A magyar Pavuk Viktória	A női jégtáncos a 2011-es műkorcsolya- és jégtánc-Európa-bajnokságon.
14453	hu	A betegségből felgyógyult Nina Pham találkozott Obama elnökkel 2014. október 24-én	A kép alatt a járvány a Nyugat-Afrikai Ebola-járványról szól.
14454	hu	A boshami templom	Val Biro, a művész, aki a képen látható épületet a művészi művészeti alkotásnak nevez
14455	hu	Ortodox templom Bogátpusztán.	A képen egy fehér templom látható.
14456	hu	NagyításLa Paz	A kép a városképet mutatja, amely egy várost ábrázol, amely egy hegyi város, a
14457	hu	Buda és Pest Vincenzo Maria Coronelli metszetén, 1689	Egy térkép, amely egy várost mutat.
14458	hu	Az Aldebaran koordinátaváltozása a napi aberráció következtében az északi szélesség 46. fokán, 1986. január 1-jén	A másodlagos egyenlítői koordináta-rendszer a másodlagos egyenlítői koordináta-rendszer a másodlagos
14459	hu	Keratokónuszos szaruhártya hat évvel a diagnózis után: vékony stroma, gyűrött hátsó felszín	A kék madár a kék madár a kék madár a kék madár a kék madár
14460	hu	Kaas Ivor báró sírja Budapesten. Fiumei úti Nemzeti Sírkert 28-díszsor-27.	A kép címe: Kaas Ivor, szakaszcím: Életpályája
14461	hu	Másik példány, szintén Kalifornia közelében	A kép kék bálna.
14462	hu	BMW 1 E87, 2007-es modell 5 ajtós	A BMW 1-es sorozat a BMW szalonjában.
14463	hu	A Bieli kapu	A képen egy óratorony látható, amely egy hatalmas medencét kínál.
14464	hu	Spanyolország vízgyűjtői	A térkép a Spanyolország földrajzi leírását mutatja, amely a különböző folyók, áradások és
14465	hu	"A Demokrata Párt jelképe a szamár. 
„Az élő szamár elrúgja a döglött oroszlánt” (Thomas Nast rajza, Harper's Weekly, 1870)"	A kép címe: Demokrata párt
14466	hu	A Szűz Mária mennybevétele-plébániateplom	A kép a Mauerkirchen-i templomról készült.
14467	hu	Erdély. 1992 ***	Finta József munkái
14468	hu	"Phaedra és Theseus
Leon Szamojlovics Bakszt illuszrációja (1927)"	A kép aláírása: Phaedra (Racine)
14469	hu	Citipati osmolskae és a Citipati sp. méretének összehasonlítása	Egy madár, amelynek a feje kék és fehér.
14470	hu	Alphonsine Fournaise portréja (1879)	Pierre-Auguste Renoir
14471	hu	Panoráma a Szent Péter-bazilika felől	A kép címe: Róma
14472	hu	Pak Pogom (Park Bo-geom) 2015-ben	A kép címe: Pak Pogom, 2014–2015
14473	hu	Részlet a Res Gestae Divi Augustiból	A császáréletrajzok címe: Caius Suetonius Tranquillus
14474	hu	Károli Gáspár szobra Göncön	A kép a helyi egyházi hivatal oldalán készült.
14475	hu	JA 37 Viggen a Magyar Repüléstörténeti Múzeumban Szolnokon	A képen a JA 37 Viggen a szakaszcím.
14476	hu	A 4. szakasz profilja	A 2013-as Tour de France szakaszai (1–11).
14477	hu	Reiki kezelést végző terapeuta	A nő a masszázst végzi.
14478	hu	Azay-le-Rideau	A kép címe: Château d'Azay-le-Rideau
14479	hu	A képen négy funkcionális hálózat látható, ami a legtöbb alanyban hasonlóan helyezkedik el. A megjelölt modulok a vizuális kéreg (sárga), szenzoros/motoros kéreg (narancssárga) és a bazális ganglionok területeit mutatják, valamint a Nyugalmi Hálózatot (poszterior cinguláris kéreg, inferior parietális lebeny, mediális frontális gyrus; barna).	A kép a különböző területeken lévő agyhálózatok különböző mértékben különböző mértékben különböz
14480	hu	Magyarország 1941–44 között	A Délvidék a magyar uralom alatt 1941–1944
14481	hu	A Munkástanács létrehozása a brémai városházán november 15-én	A kép címe:
14482	hu	Sekély vízben vadászik	A hindu gólya a vörös madár.
14483	hu	Muhammad Ali és Ronald Reagan, az USA elnöke	A képen szereplő személy a Muhammad Ali, Cassius Clay.
14484	hu	Gomátá - a Szent Tehén imádása	A hinduizmus a hindu világkép és pantheon kategóriája.
14485	hu	Termesztett fekete nyár egy erdélyi parkolóban	A kép címe: Fekete nyár
14486	hu	Nyirlaki dr. Tarányi Ferenc (1878–1945), Zala vármegye és Vas vármegye főispánja, nagybirtokos, felsőházi tag, Zala vármegye főispánja 1922. december 19-e és 1926. augusztus 14-e között	A kép egy régi fekete-fehér fotója egy férfinak.
14487	hu	Akusztikus csatolású modem	A kép címe: Telefonos modem.
14488	hu	Bárczy Zoltán: Magyar rovásírás ábécéje (1971)	A rovásírás a rovásírás a rovásírás a rovásírás a rovásírás
14489	hu	Fix nyakörv névtáblával	A kutyanevelés és -kiképzés fejezetcíme: A fehér ház nyakörve
14490	hu	Írás a táblán Łódźban: A Führer parancsára ennek a városnak neve Litzmanstadt	A kép címe: Lengyelország a második világháborúban
14491	hu	Neje, gróf széki Teleki Margit	A képen egy régi fotó egy nőről, aki a királynő ruhája alatt pózol.
14492	hu	Marktplatz	A kép címe Feldkirch, Németország
14493	hu	Történelmi városközpont (Nádor utca)	Komárom (Szlovákia)
14494	hu	A Kölcsey-szobor avató ünnepsége 1991-ben	A kép a templomról készült.
14495	hu	Mudéjar stílusú oszlopfők	A kép a vallási építészet fejezetének egy részét mutatja, amely egy oszlopos szerkezetet mutat
14496	hu	Légifotó Beér-Seváról	A kép a városról készült, amely egy hatalmas várost mutat.
14497	hu	Check-Point zenekar	A zenekar a színpadon játszik.
14498	hu	Vonalmaradvány - túl közel az úthoz	A szakaszcím: Felsőtárkányi Állami Erdei Vasút, szakaszcím: Leépítése
14499	hu	A Kolozsvári Állami Magyar Színház	A kép a budapesti Operaház épületét mutatja, amely a színház központja.
14500	hu	"Zádor Anna emléktáblája egykori lakhelyén
Budapest, II. kerület, Rózsahegy utca 1/b"	A kép aláírása: Zádor Anna, szakaszcím: Kötetei (válogatás)
14501	hu	Öntödei Múzeum	Budapest Múzeumai
14502	hu	Bélapátfalva, Ciszterci apátsági Nagyboldogasszony templom (Heves megye) Épült 1232 után, 15. század közepi részletekkel védettség: Műemléki védelem azonosító: 5433 törzsszám: 2131 Bővebben ld.: http://muemlekem.hu/muemlek?id   XIV.szd-i Pálos kolostorrom a bakonyi erdőben Pula-Tálod gótikus kolostorrom. védettség: Műemléki védelem azonosító: 10255 törzsszám: 9930 Bővebben ld.: http://muemlekem.hu/muemlek?id=10255=5433	A kép a vallási épületről készült.
14503	hu	1949 VW Type 1	A Volkswagen Bogár a Volkswagen Bogár sorozat tagja, amely egy egyszerű, egyszerű, egyszerű, egyszerű, egyszerű
14504	hu	"A légköri szonda kibontja az ejtőernyőjét
(fantáziarajz)"	A kép a Google-on készült, és a Google-on a Google-on a Google-on a Google-
14505	hu	Sandra Bullock a 2010-es Arany Málna átadón, kezében az Ő a megoldás DVD-jét ajánlgatva, aminek a szerepéért elnyerte a díjat	A kép címe: Arany Málna díj, szakaszcím: Figyelemre méltó beiktatások
14506	hu	1848. augusztus 14-i toborzó felhívás a Nemzetőrségbe való belépéshez	A dokumentum a háború végén készült.
14507	hu	Palais Royal Gardens: Az 1863-as Párizsból származó útmutató ábrázolja a látszólagos skálát. A modern ültetés fenntartja a gyep, a szökőkutak és a fák.	A palota a francia császári udvarban, a császári udvarban, a csá
14508	hu	és a tojó	A Karolinai küllő a Karolinai küllő a Karolinai küllő a Karolinai küllő a Karolinai küllő
14509	hu	A délkeleti házsor	A kép címe: Kolostor utca (Brassó), szakaszcím: Délkeleti házsor.
14510	hu	Ausztria megszállási zónai	Ausztria történelme, szakaszcím: Anschluss és a második világháború
14511	hu	Fontaine de Medicis, Luxembourg-kert, Párizs	A kép egy hatalmas szobor, amely egy patak mellett áll.
14512	hu	Egy nőstény imádkozó sáska (Stagmomantis carolina) felfalja a párját. Ennél a fajnál a szexuális kannibalizmus a nemek közötti találkozások közel egynegyedében fordul elő.[5]	Kannibalizmus
14513	hu	Alkaloida 2015	A képen látható cég címe az Alkaloida Vegyészeti Gyár.
14514	hu	Az angliai központ kapuja	A fehér sas páholy a helyi erdőben.
14515	hu	A National Sea Life Centre Birminghamben.	A Sea Life Centre a központi helyen.
14516	hu	Szent László király templom	A templom a hegy tetején van.
14517	hu	Lakomázók	A búvár sírja egy kőfalon van, amely egy oszlopon van, amely egy oszlopon van, amely
14518	hu	Bontás 2013-ban	A kép egy hatalmas épületet mutat, amelyet a gépek eltávolítanak.
14519	hu	Igor Szmirnov transznisztriai elnök	A kép aláírása: Kozak Memorandum
14520	hu	Piranesi metszete (1764)	A Santa Maria Maggiore-bazilika a római építészet központjában
14521	hu	Diego Maradona, a korszak meghatározó játékosa	A kép aláírása FC Barcelona, 1970-től 1988-ig.
14522	hu	Külön, nőknek fenntartott utaskocsi Tokióban, amely fokozott biztonságot nyújt a zaklatókkal szemben.	A kép a nőknek Japánban szóló törvényekről szól.
14523	hu	A Muszasi Bruneiből kihajózóban 1944 októberében	A kép a Sibuyan-tengeri csata alatt készült.
14524	hu	A középkori Magyar Királyság és Moldva területe és közös határa	A térkép a különböző területeken különböző színű.
14525	hu	Bálint Gazda Gyümölcsöse a Sarjú út 5. alatt	A képen egy erdőben lévő erdő, ahol egy kőfal van.
14526	hu	Zrínyi Miklós: Ne bántsd a magyart (1920-as kiadás)	A török áfium ellen való orvosság
14527	hu	Hernádi Judit	1956
14528	hu	Miruksza (Mireuksa) rekonstruált modellje	A kép a múzeumban készült, ahol egy modell épületet mutatnak.
14529	hu	II. Erzsébet mint Új-Zéland királynője, hivatalos portré. Ez az uralkodói képmás került a 2015-ös sorozat 20 dolláros bankjegyére. A királynő többek között az Order of New Zealand és a New Zealand Order of Merit rend kitüntetéseit viseli	A kép aláírása: Új-zélandi dollár bankjegyek
